Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565357381821, 132, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010287329582983803; 0.02756603472556797; 0.006165034684893046]], 0.8216101405067586, 
1565357381822, 205, ESTIMATION, -,[[0.009831334553710868; 0.02900835517148985; 0.005476219049565927]], 0.7765626179071667, 
1565357381838, 214, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.009831334553710868; 0.02900835517148985; 0.005476219049565927]], 0.7765626179071667, 
1565357381844, 206, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009537050510472244; 0.02690286294669547; 0.005848867291027635]], 0.6194145933053239, 
1565357381848, 185, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008407630739068283; 0.025496275526608592; 0.004652787002059189]], 0.35943903655132364, 
1565357381851, 162, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01286048516186831; 0.02582043164223928; 0.005572349449626896]], 1.2662430956110653, 
1565357452087, 207, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008488933749667043; 0.02567500842373651; 0.004705693177204359]], 0.3751302997309041, 
1565357452098, 192, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01276762894923576; 0.026106275084109513; 0.005614415037860945]], 1.2589945754665788, 
1565357452102, 229, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008949298484340817; 0.026543765108699748; 0.00686896528258299]], 0.5473427360509715, 
1565357452183, 311, ESTIMATION, -,[[0.009900014041543328; 0.02916504856058276; 0.0055221353843175666]], 0.7992609285811498, 
1565357452185, 291, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011972131476015828; 0.03558357180537761; 0.006663877692565057]], 2.9097043892436107, 
1565357452187, 278, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010345347651730341; 0.027775262689366993; 0.00618434449119122]], 0.8433523637151327, 
1565357452189, 283, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.009900014041543328; 0.02916504856058276; 0.0055221353843175666]], 0.7992609285811498, 
1565357521349, 108, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010395657326550612; 0.028039875986538416; 0.00619128465212521]], 0.8666482078173107, 
1565357521350, 140, ESTIMATION, -,[[0.009964523897390287; 0.029376227714218384; 0.00556172117228675]], 0.8246639586167184, 
1565357521352, 129, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011978536541428279; 0.03560701001138681; 0.006671588982491713]], 2.9061863559083103, 
1565357521374, 114, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.0126704772202737; 0.02639889728131629; 0.005684006326104327]], 1.2537657220806666, 
1565357521386, 155, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007066803275435797; 0.02655750988281589; 0.00905337534256085]], 0.3822374327681437, 
1565357521393, 181, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.009964523897390287; 0.029376227714218384; 0.00556172117228675]], 0.8246639586167184, 
1565357521403, 179, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008589282579792294; 0.02596145162447181; 0.004764053766375453]], 0.39685726191682225, 
1565357591562, 129, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010046212300985834; 0.02941299202902793; 0.005613223796659618]], 0.8425754700223278, 
1565357591576, 123, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008710571831622596; 0.02609323507065463; 0.004834652236005161]], 0.41689804125962954, 
1565357591577, 146, ESTIMATION, -,[[0.010046212300985834; 0.02941299202902793; 0.005613223796659618]], 0.8425754700223278, 
1565357591583, 145, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011979649617905075; 0.03534239368351425; 0.006678209834491827]], 2.7570647781910647, 
1565357591600, 152, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.005827596410631951; 0.027959275116658362; 0.009341965097967763]], 0.33288233695599867, 
1565357591615, 138, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01254650001003923; 0.026682088140089148; 0.0057238810261141145]], 1.2391727799917913, 
1565357591616, 139, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010451679032061572; 0.02810456688847731; 0.006214445908496036]], 0.8785300021956379, 
1565357661777, 115, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00503772327300764; 0.02942642672371304; 0.00911413378548604]], 0.33262287730057555, 
1565357661818, 169, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010140106903304382; 0.029557987374004554; 0.005659575091129452]], 0.8711033042782158, 
1565357661830, 180, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012016714313840977; 0.0352457974295165; 0.006690436650916949]], 2.7216819509034207, 
1565357661850, 205, ESTIMATION, -,[[0.010140106903304382; 0.029557987374004554; 0.005659575091129452]], 0.8711033042782158, 
1565357661866, 134, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010524635886862633; 0.028292767836651418; 0.006237403921170324]], 0.9035248853839984, 
1565357661871, 105, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012430187470222039; 0.02696032244974201; 0.005759664938651426]], 1.225915014254981, 
1565357661875, 186, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.008850901780680357; 0.026296721658887676; 0.004904259308817233]], 0.4428021938394709, 
1565357731987, 92, ESTIMATION, -,[[0.010214296642631583; 0.029530231068435834; 0.0057307979474094635]], 0.8779423312123391, 
1565357732058, 98, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010558603532384631; 0.028412531376695898; 0.006244850553153351]], 0.907037948573641, 
1565357732059, 157, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010214296642631583; 0.029530231068435834; 0.0057307979474094635]], 0.8779423312123391, 
1565357732064, 160, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012003847601525695; 0.03491561369675225; 0.0067184555662293585]], 2.5441783883756317, 
1565357732082, 161, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00903894410247306; 0.026651698310962015; 0.0050360663983922025]], 0.4813085894043, 
1565357732090, 131, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012169976489086288; 0.027504477497638433; 0.005794296909838277]], 1.190610832541994, 
1565357801255, 136, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010226546094365295; 0.029569066887450302; 0.005766352301750285]], 0.8792954468714698, 
1565357801265, 156, ESTIMATION, -,[[0.010226546094365295; 0.029569066887450302; 0.005766352301750285]], 0.8792954468714698, 
1565357801276, 150, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0057977504694102944; 0.029240749696546345; 0.008656465073529341]], 0.3539518742928464, 
1565357801283, 158, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011960191082611185; 0.03478930386375927; 0.0067248192646363865]], 2.4541711297019395, 
1565357801302, 113, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012034355666412474; 0.02767839664190637; 0.005829920803548873]], 1.1665345894395651, 
1565357801305, 116, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010547994337470319; 0.0285079904309196; 0.0062562682439825535]], 0.905865626183248, 
1565357801308, 151, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009101379411126723; 0.026836809717010225; 0.005093219293760049]], 0.4958782602613177, 
1565357871472, 92, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010520094169636923; 0.02864003553966278; 0.006247038198510915]], 0.9021878217307969, 
1565357871484, 135, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01191613637147473; 0.03472831136230613; 0.006735609867637447]], 2.3926902589909638, 
1565357871498, 160, ESTIMATION, -,[[0.010218738643293859; 0.029608488000842946; 0.005791193127054198]], 0.8756891872796835, 
1565357871526, 186, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010218738643293859; 0.029608488000842946; 0.005791193127054198]], 0.8756891872796835, 
1565357871528, 118, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011912022422606618; 0.027863992680196032; 0.005797770834383839]], 1.1416701181405562, 
1565357871538, 181, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006361860934648991; 0.029008779747256446; 0.008286195761869503]], 0.3762827740173609, 
1565357871564, 162, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009161108423300628; 0.027047425753442614; 0.005152977807498359]], 0.511525697194171, 
1565357941687, 83, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011949228638096065; 0.034619029560244756; 0.006748046036296499]], 2.360202059010068, 
1565357941698, 107, ESTIMATION, -,[[0.010304745409957104; 0.02967739493258739; 0.005831305078504867]], 0.8973294951232864, 
1565357941735, 132, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0055377586198622555; 0.02930188862361308; 0.00887409192458973]], 0.3476234269723986, 
1565357941754, 115, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010580193072782426; 0.0287659199998585; 0.0062644922509825255]], 0.9206084520718104, 
1565357941762, 168, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010304745409957104; 0.02967739493258739; 0.005831305078504867]], 0.8973294951232864, 
1565357941784, 135, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011912350719386051; 0.028110670030935155; 0.005737311960154822]], 1.1498280050016951, 
1565357941785, 164, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00928231199179033; 0.027241549875406387; 0.005221096961598608]], 0.5385265990013175, 
1565358011947, 115, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011972702676225007; 0.034410387463119155; 0.0067575696035507725]], 2.290104592427488, 
1565358011969, 162, ESTIMATION, -,[[0.010389486301620782; 0.029690697975569443; 0.005873799688641082]], 0.9147166436525097, 
1565358011974, 139, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004628863558656467; 0.029356581450101827; 0.009740902513851036]], 0.35453465816181007, 
1565358011985, 133, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009413729621749817; 0.02738344238460557; 0.005295218427179292]], 0.5656874023020394, 
1565358011991, 182, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010389486301620782; 0.029690697975569443; 0.005873799688641082]], 0.9147166436525097, 
1565358011999, 153, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010639209221610815; 0.028825552215063385; 0.00628553909515491]], 0.9342036790297281, 
1565358012006, 154, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011896531111429616; 0.028293852704840014; 0.005676302543552742]], 1.1484975647423659, 
1565358081148, 106, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006077040765517743; 0.030637252383218776; 0.0072893884124815315]], 0.3817138323702471, 
1565358081159, 75, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010638264043823576; 0.029003214033556057; 0.006284755448305022]], 0.9407712199349094, 
1565358081183, 110, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011878103160637348; 0.028516865210829554; 0.005633745540308008]], 1.152308383866736, 
1565358081186, 136, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01195028167762389; 0.03439777190882666; 0.0067566366956572045]], 2.2582962197500263, 
1565358081211, 176, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.01041243207728176; 0.029825120259621307; 0.0058973621868366995]], 0.9250977364664509, 
1565358081213, 188, ESTIMATION, -,[[0.01041243207728176; 0.029825120259621307; 0.0058973621868366995]], 0.9250977364664509, 
1565358081217, 181, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009515883895752248; 0.027681096169899423; 0.00536173822933132]], 0.5938758300633574, 
1565358151376, 139, ESTIMATION, -,[[0.01048460995389012; 0.029676691760522213; 0.005947497831037246]], 0.9199346675867872, 
1565358151404, 135, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007912516595981788; 0.031779440394430196; 0.004608867007332766]], 0.5205040758743686, 
1565358151411, 173, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011950642595273269; 0.03393587060480263; 0.006766986681102432]], 2.096441225425889, 
1565358151424, 171, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00975236269653046; 0.02789597094919666; 0.00550135061315204]], 0.6418756763042636, 
1565358151425, 179, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.01048460995389012; 0.029676691760522213; 0.005947497831037246]], 0.9199346675867872, 
1565358151436, 130, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011587632752544532; 0.028991139408329647; 0.005429140294625512]], 1.088677316662126, 
1565358151447, 162, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010663245516711214; 0.02898003563337195; 0.006270955054295599]], 0.9298602717259256, 
1565358221599, 122, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.010536761821011239; 0.029566679761668237; 0.005973878187973181]], 0.9194131405146695, 
1565358221629, 108, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.009869365439929586; 0.027984736849783243; 0.005568287481536082]], 0.6667225959959101, 
1565358221652, 174, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.011972808446926888; 0.03370049391714114; 0.006777199500453723]], 2.033136557037014, 
1565358221662, 187, ESTIMATION, -,[[0.010536761821011239; 0.029566679761668237; 0.005973878187973181]], 0.9194131405146695, 
1565358221679, 166, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010700156933614343; 0.02892831735787887; 0.006263589010632604]], 0.9281026343848147, 
1565358221683, 182, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0072271450585250216; 0.03228912982339967; 0.004978315617672806]], 0.4727260519745392, 
1565358221684, 163, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011442579716587723; 0.029209383806422507; 0.0053459025646362835]], 1.0577177192308282, 
