Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565363535617, 58, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004973401948904833; 0.020459223385832517; 0.0027877667462540006]], 0.5094364067173012, 
1565363535626, 49, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011852282088134358; 0.02162860239844481; 0.007520675522474075]], 1.313723251623743, 
1565363605797, 40, ESTIMATION, -,[[0.00910630929467098; 0.024883933010959137; 0.006459948304770809]], 0.7831211128527836, 
1565363605828, 31, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012638892646891825; 0.05138981307533124; 0.00713763872516215]], 19.71773837500372, 
1565363605830, 46, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007270984585121906; 0.028963164353526374; 0.004114878679195862]], 0.45571515720413036, 
1565363605835, 35, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00910630929467098; 0.024883933010959137; 0.006459948304770809]], 0.7831211128527836, 
1565363605841, 41, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011813636198358955; 0.021762614105369574; 0.007414663067968741]], 1.3272697229810075, 
1565363605871, 71, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00809682178797623; 0.02752297305392994; 0.0049927768330172055]], 0.6169866490347624, 
1565363605881, 56, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004940001054951553; 0.020589133604134658; 0.002779843255347495]], 0.5065602564162004, 
1565363686667, 1167, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@2f4fc18 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1565363709448, 573107, OPTIMIZATION, -,-,-,
1565363745931, 76, ESTIMATION, -,[[0.009002064756727756; 0.024789790592351472; 0.006493088816055054]], 0.7522097265773047, 
1565363745935, 78, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007275719284217909; 0.028931813360291134; 0.004118041187595418]], 0.44704495610563644, 
1565363745941, 66, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004972665697273275; 0.02063579907818284; 0.0027994907473067204]], 0.4988766962691098, 
1565363745951, 78, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012613718180896218; 0.05113161389705187; 0.007125141713782566]], 22.59316497485085, 
1565363745953, 57, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008427139941132616; 0.0276443544226172; 0.004445353858258003]], 0.6718656567660097, 
1565363745957, 60, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009002064756727756; 0.024789790592351472; 0.006493088816055054]], 0.7522097265773047, 
1565363745960, 36, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011703263244862122; 0.02200098010740121; 0.0071993380338068735]], 1.3050751839847643, 
1565363816070, 61, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004912336905356725; 0.020584695305637408; 0.0027649734536627298]], 0.5046382604912867, 
1565363816078, 83, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012598360029707613; 0.051604477697472464; 0.007113430868965557]], 25.008538522218593, 
1565363816083, 89, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0071981854447198245; 0.028920786926181614; 0.004072250119015327]], 0.45558615818677706, 
1565363816092, 103, ESTIMATION, -,[[0.008941147907995575; 0.02477280293276865; 0.006472715175858858]], 0.7676911136559919, 
1565363816108, 95, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011568549413965587; 0.02219743307471216; 0.007008231204207248]], 1.312143540124062, 
1565363816113, 84, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008579068385080265; 0.027364641021669064; 0.004425639271561475]], 0.7253967035565168, 
1565363886219, 75, ESTIMATION, -,[[0.008949370863379182; 0.024774683198721788; 0.006453775426458828]], 0.7841405251642647, 
1565363886239, 88, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007160894251448984; 0.028947152020799612; 0.004050690863407586]], 0.46155548160364185, 
