Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581699997803, 16, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007683345048548423; 0.02882936716389988; 0.004512075628134501]], 0.033499029670283134, 
1581699997804, 32, ESTIMATION, -,[[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.05249334153213259, 
1581699997805, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005224019897626088; 0.02039378430967315; 0.0030278222643151955]], 0.1038077261551705, 
1581699997822, 16, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.850960964873484E-5; 0.03235497918539041; 0.00930947598699998]], 0.06193650103623993, 
1581699997825, 17, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 0.09767481739675275, 
1581699997830, 55, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012549816722782232; 0.047848690379136916; 0.007336556826771226]], 0.6802232613465549, 
1581699997834, 28, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.05249334153213259, 
1581699997851, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.006442771311437101; 0.03313651188578836; 0.0038410028869559237]], 0.040009190227076684, 
1581699997854, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.0; 0.0]], 0.33856917947612614, 
1581699997855, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005279731383794791; 0.02074349911671463; 0.0031254605032152434]], 0.09954083960641012, 
1581699997856, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.00655948215676613; 0.03145398095018763; 0.0022084403505701236]], 0.025082370790765855, 
1581699997859, 19, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.007803293099402317; 0.027726563511218473; 0.006019165670736542]], 0.03436060620856246, 
1581700047920, 46, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@193d7ac7 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1581700067906, 23, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.032847154619084565, 
1581700067913, 23, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.05891130249231898, 
1581700067914, 34, ESTIMATION, -,[[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.052497874212163995, 
1581700067924, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01248881323662021; 0.048268077165412565; 0.00732330676926709]], 0.6844085596092737, 
1581700067925, 33, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.052497874212163995, 
1581700067926, 22, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.10455807347450943, 
1581700067930, 39, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013443484080411145; 0.020013888697231943; 0.008681178017124744]], 0.09711748122574373, 
1581700067947, 17, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00813789925492799; 0.02684781199854619; 0.004101820768926796]], 0.04044449688789359, 
1581700067949, 18, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005246952392456452; 0.020660280142205417; 0.0030546990491418955]], 0.1011238002980405, 
1581700067955, 24, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010036630261212204; 0.023164307345500717; 0.006450648022080211]], 0.05906506827569047, 
1581700067966, 34, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.005869101206908562; 0.030378881726468913; 0.004043857486049163]], 0.017948037359116986, 
1581700067968, 37, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.0; 0.0]], 0.3403551593099614, 
1581700067971, 38, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012536816025985834; 0.05128922367017948; 0.007891058264950582]], 0.7095154359110133, 
1581700137284, 69310, TRAINING, -,-,-,
1581700138072, 20, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.03254095327406356, 
1581700138095, 48, ESTIMATION, -,[[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.05267558638569596, 
1581700138096, 23, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.05267558638569596, 
1581700138100, 28, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.06158239715469099, 
1581700138107, 10, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012495335098000555; 0.04827217376299355; 0.007279713154168122]], 0.6854807950877747, 
1581700138114, 18, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005174071887910823; 0.02039882316625901; 0.0029932834350741263]], 0.10459888844967585, 
1581700138122, 30, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 0.09588358290464599, 
1581700138134, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.039717507841726694; 0.0]], 0.07214140658939577, 
1581700138137, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01250562187773514; 0.04929205217552557; 0.007406532616331385]], 0.6935718532223635, 
1581700138142, 18, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009091429096970331; 0.024887496684529668; 0.004860688277978873]], 0.05157773535923552, 
1581700138144, 20, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005246952392456452; 0.020660280142205417; 0.0030546990491418955]], 0.10097157082951996, 
1581700138145, 22, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0066558240566814775; 0.027100937795187015; 0.003955161124079249]], 0.0338589246969357, 
1581700138154, 30, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010549394469037101; 0.02189152201561678; 0.005924688659710631]], 0.06876865315448372, 
1581700208213, 24, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 0.6856926642502401, 
