Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1591700912507, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00525568514388266; 0.020391026684166064; 0.002997116053330151]], 0.11183567796117819, 
1591700912508, 10, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009616671808573755; 0.024870372584742888; 0.006478188014998289]], 0.0762006495157213, 
1591700912515, 7, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01287879460117244; 0.02034552464623584; 0.008390110665939827]], 0.13364230281911035, 
1591700922542, 24, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1a99744a (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1591700982542, 9, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00771083849538629; 0.02867309237245608; 0.004401884637841398]], 0.04449224095809176, 
1591700982545, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636673386578293; 0.04758214382455734; 0.007195722137648274]], 0.931342565297278, 
1591700982553, 9, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002639780224775571; 0.03040663247504365; 0.00871042749390751]], 0.05103200018649378, 
1591700982554, 9, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01270183000544067; 0.02042789382821344; 0.008287573101466671]], 0.13052883917134656, 
1591700982555, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005317097848161865; 0.020390634250943; 0.0030140113794201607]], 0.11101274323708146, 
1591700983320, 788, ESTIMATION, -,[[0.002639780224775571; 0.03040663247504365; 0.00871042749390751]], 0.05103200018649378, 
1591701052579, 7, ESTIMATION, -,[[0.002655264725713683; 0.030391800672205566; 0.008712180091894485]], 0.05105828418044306, 
1591701052588, 8, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012635653882039244; 0.047304253364455935; 0.007171455135051065]], 0.9284641960516276, 
1591701052589, 8, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002655264725713683; 0.030391800672205566; 0.008712180091894485]], 0.05105828418044306, 
1591701052597, 17, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007740277361710118; 0.02862885381872409; 0.004402598917503479]], 0.04377539088501821, 
1591701052599, 10, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005354660354278706; 0.02040944722434937; 0.0030270588153960623]], 0.10996111611574724, 
1591701052600, 11, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631424456366338; 0.02459952225973028; 0.0064769357503540745]], 0.0744187596269075, 
1591701052608, 8, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012543000653624327; 0.020494265650933475; 0.00819315113048204]], 0.12830309075084864, 
1591701092647, 30, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1a99744a (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1591701122635, 11, ESTIMATION, -,[[0.0026580305056008355; 0.030391785284390953; 0.00869689626785165]], 0.05059997505974086, 
1591701122641, 11, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0026580305056008355; 0.030391785284390953; 0.00869689626785165]], 0.05059997505974086, 
1591701122643, 13, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012659908719593225; 0.047818391829367875; 0.007163554024148467]], 0.9330469495724041, 
1591701122649, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012403810125684497; 0.020685105275620893; 0.008117278965452442]], 0.12630334687372904, 
1591701122650, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009596659837201375; 0.0246539193550562; 0.0064628706515831085]], 0.07412722978242352, 
1591701122654, 18, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005337562474509689; 0.020516170809767507; 0.003008159409030258]], 0.1099046910574821, 
1591701192692, 22, ESTIMATION, -,[[0.0036021994289352375; 0.030061884162930992; 0.007796347413864601]], 0.035355795385725884, 
1591701192703, 25, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007647275676747306; 0.02874683388046149; 0.004343521163221773]], 0.04310919445126611, 
