Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581518966441, 53, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009616671808573755; 0.024870372584742888; 0.006478188014998289]], 0.053778396913857794, 
1581518975507, 62, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@78b44fcb (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1581519035494, 30, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636673386578293; 0.04758214382455734; 0.007195722137648274]], 0.681342565297278, 
1581519035506, 41, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002639780224775571; 0.03040663247504365; 0.00871042749390751]], 0.0359440501303872, 
1581519035520, 59, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00771083849538629; 0.02867309237245608; 0.004401884637841398]], 0.03215012978139174, 
1581519035528, 69, ESTIMATION, -,[[0.009640331153308127; 0.024708674038091773; 0.006480933278008466]], 0.053091956719024475, 
1581519035539, 34, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005317097848161865; 0.020390634250943; 0.0030140113794201607]], 0.10219174218815434, 
1581519035541, 52, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009640331153308127; 0.024708674038091773; 0.006480933278008466]], 0.053091956719024475, 
1581519105609, 46, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007740277361710118; 0.02862885381872409; 0.004402598917503479]], 0.03152042716965717, 
1581519105622, 60, ESTIMATION, -,[[0.009631424456366338; 0.02459952225973028; 0.0064769357503540745]], 0.05267188084429289, 
1581519105632, 28, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005354660354278706; 0.02040944722434937; 0.0030270588153960623]], 0.10118278577391891, 
1581519105642, 50, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002655264725713683; 0.030391800672205566; 0.008712180091894485]], 0.035845647986689905, 
1581519105656, 74, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012635653882039244; 0.047304253364455935; 0.007171455135051065]], 0.6784641960516276, 
1581519105658, 25, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631424456366338; 0.02459952225973028; 0.0064769357503540745]], 0.05267188084429289, 
1581519105668, 35, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012543000653624327; 0.020494265650933475; 0.00819315113048204]], 0.09026678718479035, 
1581519145749, 69, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1d6a0962 (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1581519175741, 41, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005337562474509689; 0.020516170809767507; 0.003008159409030258]], 0.10111531572648173, 
1581519175744, 43, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012659908719593225; 0.047818391829367875; 0.007163554024148467]], 0.6830469495724041, 
1581519175750, 49, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0026580305056008355; 0.030391785284390953; 0.00869689626785165]], 0.03545594327004339, 
