Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1564589118508, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013823015179818121; 0.0702229650355261; 0.007716466528179973]], 0.026513502058764005, 
1564589118515, 27, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.013006676232879965; 0.06542031930556014; 0.007491986594339392]], 0.05804249426192549, 
1564589118521, 46, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0040067697834317; 0.026951711488554558; 0.008352327536061938]], 0.7098254155256761, 
1564589120271, 1780, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589188333, 18, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005963400855908653; 0.028863251315468134; 0.0033238996772098845]], 0.5676215336061967, 
1564589188336, 9, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.005807237787354208; 0.026360110378381315; 0.006518346566199484]], 0.57894419155263, 
1564589188350, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01299122849044614; 0.06443231587759664; 0.007426491177594021]], 0.05806643105250451, 
1564589188352, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013805851021558313; 0.06912518344889994; 0.0076436938429073455]], 0.025784524351627675, 
1564589188360, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013805851021558312; 0.06912518344889995; 0.007643693842907346]], 0.025784524351627668, 
1564589190567, 2214, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589258607, 12, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005859319844305687; 0.028874875026958666; 0.0032632448000611946]], 0.5745310522555568, 
1564589258633, 16, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006950435500579768; 0.0255064804183107; 0.006013056857945004]], 0.495300724763948, 
1564589258635, 25, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013784710893634606; 0.07044845191417877; 0.007627246148094519]], 0.025491464591956933, 
1564589258644, 28, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013784710893634602; 0.07044845191417876; 0.007627246148094519]], 0.02549146459195691, 
1564589258645, 51, ESTIMATION, -,[[0.012972202375314804; 0.06562325749634756; 0.007411688252262477]], 0.058035840129636154, 
1564589258649, 33, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012972202375314804; 0.06562325749634756; 0.007411688252262477]], 0.058035840129636154, 
1564589260383, 1768, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589280223, 1832, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@4e7e7763 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1564589328443, 28, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00571235319535905; 0.02890203797023665; 0.00318344568567782]], 0.5837396433625798, 
1564589328456, 8, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013737896320726367; 0.07285280900303966; 0.0076119158531728496]], 0.026971639901118057, 
1564589328465, 17, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012930069259697387; 0.06778717887632237; 0.007397890986832975]], 0.05778318368672302, 
1564589328462, 35, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008163062630780179; 0.024639647910420965; 0.005472459580172793]], 0.4051559408646517, 
1564589328466, 58, ESTIMATION, -,[[0.012930069259697387; 0.06778717887632237; 0.007397890986832975]], 0.05778318368672302, 
1564589328528, 93, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013737896320726365; 0.07285280900303967; 0.0076119158531728435]], 0.026971639901118036, 
1564589330241, 1793, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589398419, 6, ESTIMATION, -,[[0.012896962150931286; 0.0694354529949842; 0.007397757932545877]], 0.057621874223828126, 
1564589398442, 8, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012896962150931286; 0.0694354529949842; 0.007397757932545877]], 0.057621874223828126, 
1564589398446, 2, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013701110644319586; 0.07468422469044168; 0.0076117680150760755]], 0.027642437756099477, 
1564589398448, 4, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00559419702861273; 0.028929658128397276; 0.0031226142599518427]], 0.5912332804151081, 
1564589398454, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013701110644319586; 0.07468422469044168; 0.007611768015076071]], 0.027642437756099477, 
1564589398455, 20, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008894124191119054; 0.0242266546899489; 0.0050439885592464175]], 0.350108344309435, 
1564589401360, 2922, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589468511, 7, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01286588117625411; 0.06986973538973867; 0.007383388271914733]], 0.057472882896818574, 
1564589468522, 5, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009701530278558858; 0.024048313677897205; 0.0042973204925777775]], 0.28928650593976957, 
1564589468529, 13, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013666576228011616; 0.07516676068461335; 0.007595801725485907]], 0.028114513168630742, 
1564589468530, 26, ESTIMATION, -,[[0.01286588117625411; 0.06986973538973867; 0.007383388271914733]], 0.057472882896818574, 
1564589468531, 6, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005535748331648819; 0.028930893304177488; 0.003090443399328633]], 0.5944628397728755, 
1564589468534, 3, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013666576228011613; 0.07516676068461332; 0.0075958017254859145]], 0.028114513168630687, 
1564589471179, 2640, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589538503, 19, ESTIMATION, -,[[0.012820521569950035; 0.06896293619499909; 0.007372432148802799]], 0.05805795776693268, 
1564589538511, 4, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01361617666545153; 0.07415920602379156; 0.007583628255361545]], 0.029705059084154217, 
1564589538534, 6, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0055840279028178475; 0.028905378608351757; 0.003124597445811908]], 0.5893311187015415, 
1564589538536, 25, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012820521569950035; 0.06896293619499909; 0.007372432148802799]], 0.05805795776693268, 
1564589538540, 28, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013616176665451528; 0.07415920602379153; 0.00758362825536155]], 0.0297050590841542, 
1564589538545, 24, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0096768001414955; 0.024035308179560014; 0.004342009629629396]], 0.2883343783702521, 
1564589540006, 1490, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589590000, 1811, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@4e7e7763 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1564589608402, 30, ESTIMATION, -,[[0.012860840717379059; 0.07106009784119718; 0.00735703843255753]], 0.05832865728718855, 
1564589608404, 20, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005458781368456268; 0.02898554408910538; 0.00304121485902979]], 0.5998247669168038, 
1564589608405, 10, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009726463887040612; 0.02387862092337032; 0.0043316022306785764]], 0.28696723859221, 
1564589608411, 10, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013660975718150448; 0.07648938563067834; 0.007566524126200132]], 0.03080907310918031, 
1564589608415, 25, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013660975718150448; 0.07648938563067834; 0.007566524126200141]], 0.03080907310918031, 
1564589608418, 28, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012860840717379059; 0.07106009784119718; 0.00735703843255753]], 0.05832865728718855, 
1564589609890, 1482, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589677819, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01372366836083192; 0.07887241819592548; 0.00756457622511596]], 0.0345654819245591, 
1564589677834, 32, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009448442832898227; 0.023830090371444703; 0.004587914750276109]], 0.31027761889485356, 
1564589677836, 25, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005372324125983571; 0.029053755035595766; 0.002983850714826808]], 0.6078282682369355, 
1564589677838, 36, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012917264095792384; 0.07320482714991962; 0.007355285321581776]], 0.058548638537248, 
1564589677843, 52, ESTIMATION, -,[[0.012917264095792384; 0.07320482714991962; 0.007355285321581776]], 0.058548638537248, 
1564589677844, 31, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013723668360831916; 0.0788724181959255; 0.007564576225115956]], 0.03456548192455904, 
1564589679807, 1976, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589707956, 359703, OPTIMIZATION, -,-,-,
1564589748178, 43, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013736127703624805; 0.07953341661867022; 0.0075554892400368666]], 0.03410118011159316, 
1564589748184, 36, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005328295199488624; 0.02906333400753172; 0.0029536347743241956]], 0.611418104462509, 
1564589748185, 48, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0093792136615351; 0.02377947287179124; 0.004635866062070947]], 0.3159927356126542, 
1564589748190, 52, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013736127703624803; 0.07953341661867025; 0.007555489240036864]], 0.03410118011159315, 
1564589748204, 82, ESTIMATION, -,[[0.012928477504305981; 0.07379972573038987; 0.00734710703501059]], 0.05865383261282884, 
1564589750005, 1844, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589818121, 44, ESTIMATION, -,[[0.01293619843117856; 0.07296122088435927; 0.007338045762652565]], 0.058726901980068164, 
1564589818134, 43, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013744706511261; 0.0786017445675251; 0.007545421159639062]], 0.03336845776576865, 
1564589818142, 61, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005378064084601374; 0.028966879224588016; 0.0029731405751366943]], 0.6080579945955239, 
1564589818148, 61, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009029011442407794; 0.024217880048648076; 0.004429037407496448]], 0.34198462571507743, 
1564589818158, 52, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013744706511261003; 0.0786017445675251; 0.0075454211596390625]], 0.03336845776576868, 
1564589818161, 69, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01293619843117856; 0.07296122088435927; 0.007338045762652565]], 0.058726901980068164, 
1564589819906, 1813, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589887988, 41, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013762962312941345; 0.0777272812148142; 0.007531449995821151]], 0.03341662262265876, 
1564589888000, 40, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008880611497960805; 0.024499311017724887; 0.004233342435679166]], 0.35367384704368626, 
1564589888011, 59, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013762962312941347; 0.0777272812148142; 0.0075314499958211555]], 0.03341662262265877, 
1564589888012, 50, ESTIMATION, -,[[0.012952628652690869; 0.07217420386691946; 0.007325471715216446]], 0.058848298464680024, 
1564589888016, 66, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012952628652690869; 0.07217420386691946; 0.007325471715216446]], 0.058848298464680024, 
1564589889787, 1815, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589899976, 2186, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@4e7e7763 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1564589957860, 26, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005423158201558668; 0.028873399231666604; 0.002977819923433005]], 0.6061432644654234, 
1564589957871, 33, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013792954360662153; 0.0778348563978839; 0.00752778075577771]], 0.034268218288554565, 
1564589957888, 65, ESTIMATION, -,[[0.012979621495639597; 0.07227102153168222; 0.007322169399177348]], 0.058993368933820914, 
1564589957895, 44, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009201498681605219; 0.024369831760095936; 0.003979957412065531]], 0.3317413768749825, 
1564589957897, 50, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013792954360662154; 0.07783485639788391; 0.007527780755777706]], 0.034268218288554565, 
1564589959727, 1864, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564590027853, 41, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013833577439909747; 0.0801332731408518; 0.007538890501852001]], 0.034539086974548175, 
1564590027868, 67, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005306655872880338; 0.028866075902713482; 0.002909889659529667]], 0.615738940569779, 
1564590027870, 46, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009801702224007855; 0.023838718714410796; 0.0038376933438361567]], 0.29024746072850477, 
1564590027885, 65, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01301618226696243; 0.07433959660035332; 0.007332168170644208]], 0.05920981093377031, 
