Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1598617631237, 58, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4532794347197658, 
1598617633247, 2133, ESTIMATION, -,[[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.1644970365422382, 
1598617701591, 15, ESTIMATION, -,[[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.17306095158873433, 
1598617701595, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.0822651336109931, 
1598617701596, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 0.2626032428194139, 
1598617701605, 14, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.17306095158873433, 
1598617701608, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012495335098000555; 0.04827217376299355; 0.007279713154168122]], 1.6854807950877746, 
1598617701611, 27, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358347793; 0.025083833144355066; 0.006593577202595365]], 0.14152673651577782, 
1598617701625, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007447288474271447; 0.02933226310698514; 0.004412428614499204]], 0.08027046706713639, 
1598617701629, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0030334983854828908; 0.030406536608463337; 0.007996441827740763]], 0.07830380763834002, 
1598617701637, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005401705740004147; 0.02128854412991647; 0.0032038756622341986]], 0.12145201608545661, 
1598617701638, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0035874643823946544; 0.02839511301323322; 0.0023133808357894002]], 0.11824726967649735, 
1598617701642, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015351940594463334; 0.0267689380954254; 9.223821400959412E-4]], 0.3881780898906506, 
1598617715928, 84685, TRAINING, -,-,-,
1598617771739, 13, ESTIMATION, -,[[0.001829726861364189; 0.031144610952440154; 0.00869781757219149]], 0.12081671503818636, 
1598617771742, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.001829726861364189; 0.031144610952440154; 0.00869781757219149]], 0.12081671503818636, 
1598617771743, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007635081348008484; 0.028745086401876698; 0.0043935545306339535]], 0.08198371289956491, 
1598617771744, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00525568514388266; 0.020391026684166064; 0.002997116053330151]], 0.1382846973946046, 
1598617771751, 21, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01287879460117244; 0.02034552464623584; 0.008390110665939827]], 0.25420533304267884, 
1598617771753, 24, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 1.6856926642502401, 
1598617771770, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004046250297330604; 0.02972654648002705; 0.0077482988704268485]], 0.04866827229340151, 
1598617771771, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012577758557594992; 0.048055838190906426; 0.00717078592033191]], 1.6857806683232452, 
1598617771782, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005401705740004147; 0.02128854412991647; 0.0032038756622341986]], 0.12254884255031456, 
1598617771784, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01473141783928342; 0.02644987077257758; 0.0012121389989037585]], 0.3628110785026332, 
1598617771786, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0038306733483160654; 0.02857748187601775; 0.0024536077460093945]], 0.10952671263186242, 
1598617781831, 31, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1f544cf (type: tools.descartes.librede.approach.WangKalmanFilterApproach), -,-,
1598617841933, 15, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00771083849538629; 0.02867309237245608; 0.004401884637841398]], 0.0815185744881918, 
