Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1563887912764, 85, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006204230580158372; 0.02946513856265356; 0.0038598940061402576]], 1.520494386136286, 
1563887912823, 156, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012373509718193062; 0.04644794081276851; 0.006698280962376743]], 5.989836175079959, 
1563887912827, 143, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009343187241731424; 0.025411912328733806; 0.006338113539849266]], 3.8308445752796674, 
1563887912829, 163, ESTIMATION, -,[[0.0034767490193338495; 0.018478610985360754; 0.0018550175732846693]], 0.5597043765126858, 
1563887912833, 149, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004904239426067488; 0.019892589623485484; 0.0026413917372270367]], 0.30238304886011147, 
1563887912839, 172, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00807580449508308; 0.028895322794330422; 0.004384208267803486]], 6.252077212838008, 
1563887912845, 161, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.00924311941462844; 0.025182930687551317; 0.007008032069091773]], 7.030957540733358, 
1563887914538, 1692, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@62c455ad (type: tools.descartes.librede.approach.ResponseTimeRegressionApproach), -,-,
1563887981994, 112, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005048993968510886; 0.019999715106400494; 0.002714740871068335]], 0.2807344702162586, 
1563887982005, 124, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012367416594518383; 0.04566362004213113; 0.006685473415158758]], 7.063731907550509, 
1563887982025, 143, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007359653006713785; 0.02963879108655458; 0.0026431992269902527]], 2.2604785112825176, 
1563887982047, 160, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009312588228459467; 0.025307502050936233; 0.0070246516786250475]], 5.360030570406772, 
1563887982052, 171, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008185377539688213; 0.02894174123947154; 0.004437030545585267]], 8.662258072981508, 
1563887982056, 169, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009399507097221668; 0.025567264860036586; 0.006339781347282868]], 12.550646397250087, 
1563887982073, 195, ESTIMATION, -,[[0.0034767490193338495; 0.018478610985360754; 0.0018550175732846693]], 0.5610891494492488, 
1563888052181, 94, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008060111983800994; 0.030001753712145956; 0.001709646362281292]], 52.79423063244994, 
