Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1597864795440, 15, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.08241054105936262, 
1597864795443, 15, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.1644970365422382, 
1597864795452, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.13959531824867039, 
1597864795453, 14, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013443484080411145; 0.020013888697231943; 0.008681178017124744]], 0.26495026337784766, 
1597864795455, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00957782949369307; 0.02514404305829152; 0.0066002715871085055]], 0.1405172194844208, 
1597864795467, 11, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08560016446847435, 
1597864795468, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012455528782931826; 0.04822290220158714; 0.0072346050806681855]], 1.6833678096971865, 
1597864795469, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.032679011259807086; 0.00892036342257962]], 0.1757432010633755, 
1597864795470, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4532794347197658, 
1597864795481, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014620075708159902; 0.01495459463071223; 0.01458813104807923]], 0.32006929457454625, 
1597864795483, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00962472488677642; 0.02506737054444854; 0.006481683801324554]], 0.14098177869834416, 
1597864865554, 15, ESTIMATION, -,[[0.007448703207321543; 0.029343784734933695; 0.0044141204114209074]], 0.08046234150471354, 
1597864865558, 16, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 0.2626032428194139, 
1597864865559, 16, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358347793; 0.025083833144355066; 0.006593577202595365]], 0.14152673651577782, 
1597864865568, 26, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.0822651336109931, 
1597864865570, 12, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012495335098000555; 0.04827217376299355; 0.007279713154168122]], 1.6854807950877746, 
1597864865572, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.17306095158873433, 
1597864865587, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012525555127543695; 0.04781443000215945; 0.007190930430488642]], 1.6818997310742818, 
1597864865588, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005399327157602567; 0.021273014189143968; 0.003202325592949038]], 0.12170453432156181, 
1597864865595, 22, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009669306219762173; 0.02483555486470713; 0.006446767216513541]], 0.1417922985827773, 
1597864865600, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014620075708159902; 0.01495459463071223; 0.01458813104807923]], 0.3253230011997446, 
1597864935666, 17, ESTIMATION, -,[[0.007448703207321543; 0.029343784734933695; 0.0044141204114209074]], 0.08043215497989291, 
1597864935668, 15, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 1.6856926642502401, 
1597864935669, 16, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007635081348008484; 0.028745086401876698; 0.0043935545306339535]], 0.08198371289956491, 
1597864935684, 30, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00525568514388266; 0.020391026684166064; 0.002997116053330151]], 0.1382846973946046, 
1597864935685, 31, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01287879460117244; 0.02034552464623584; 0.008390110665939827]], 0.25420533304267884, 
1597864935687, 18, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009616671808563173; 0.024870372584748418; 0.006478188014999016]], 0.14346740732091912, 
1597864935716, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005399327157602567; 0.021273014189143968; 0.003202325592949038]], 0.12280316136082872, 
1597864935718, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014620075708159902; 0.01495459463071223; 0.01458813104807923]], 0.3431464465796323, 
1597864935723, 35, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012595200851263541; 0.04798161536949248; 0.007167117960533965]], 1.6853538880812975, 
1597864935725, 37, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007448703207321543; 0.029343784734933695; 0.0044141204114209074]], 0.08043215497989291, 
1597864935726, 37, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.57080168428141E-4; 0.03204151688365715; 0.008786639402864041]], 0.15293548653451294, 
1597864935734, 17, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009677470434154517; 0.02482975470951779; 0.006392437963814638]], 0.14500922975094524, 
1597865005804, 19, ESTIMATION, -,[[0.007448703207321543; 0.029343784734933695; 0.0044141204114209074]], 0.07712379094340885, 
1597865005812, 23, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00771083849538629; 0.02867309237245608; 0.004401884637841398]], 0.0815185744881918, 
1597865005813, 23, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01270183000544067; 0.02042789382821344; 0.008287573101466671]], 0.2473867279680926, 
1597865005820, 29, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002639780224775571; 0.03040663247504365; 0.00871042749390751]], 0.09629585035481354, 
